"X2020.01.27.cases","X2020.02.03.cases","X2020.02.10.cases","X2020.02.17.cases","X2020.02.24.cases","X2020.03.02.cases","X2020.03.09.cases","X2020.03.16.cases","X2020.03.23.cases","X2020.03.30.cases","X2020.04.06.cases","X2020.04.13.cases","X2020.04.20.cases","X2020.04.27.cases","X2020.05.04.cases","X2020.05.11.cases","X2020.05.18.cases","X2020.01.27.deaths","X2020.02.03.deaths","X2020.02.10.deaths","X2020.02.17.deaths","X2020.02.24.deaths","X2020.03.02.deaths","X2020.03.09.deaths","X2020.03.16.deaths","X2020.03.23.deaths","X2020.03.30.deaths","X2020.04.06.deaths","X2020.04.13.deaths","X2020.04.20.deaths","X2020.04.27.deaths","X2020.05.04.deaths","X2020.05.11.deaths","X2020.05.18.deaths"
0,0,0,0,0,0,0,0,0,2,2,4,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,16,28,20,16,14,184,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,7,22,2,13,11,11,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,5,2,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,4,2,2,1,2,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,5,4,9,12,24,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1,18,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,5,13,11,14,11,23,14,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
0,0,0,0,0,0,0,0,0,9,18,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,23,16,99,165,305,298,305,307,278,325,356,0,0,0,0,0,0,0,0,1,6,6,10,19,14,9,10,10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,5,4,3,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,25,37,116,230,135,155,123,117,101,107,0,0,0,0,0,0,0,0,1,2,4,4,11,3,3,4,1
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,13,10,9,4,5,10,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,11,40,71,98,129,147,174,273,318,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2,0,8
0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,19,28,1,2,1,1,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,29,35,19,73,124,95,185,312,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,3,3
0,0,0,0,0,0,0,0,0,8,3,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,5,71,170,208,189,194,188,275,262,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,8,10
0,0,0,0,0,0,0,0,0,3,2,7,18,41,101,147,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,18,75,442,1938,3886,3060,4396,6601,5800,6041,6193,0,0,0,0,0,0,0,1,6,37,103,173,297,325,314,313,270
0,0,0,0,0,0,1,0,5,15,7,5,3,8,10,13,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,2,43,52,44,27,29,26,18,24,62,0,0,0,0,0,0,0,0,0,1,8,1,0,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,0,0,1,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9,20,40,21,20,36,27,47,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,6,4,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,16,27,24,61,37,50,47,60,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,2
0,0,0,0,0,1,0,0,2,12,7,13,14,16,10,5,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,1,2,15,14,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,4,17,103,339,418,401,393,450,733,768,839,0,0,0,0,0,0,0,0,0,4,10,5,14,7,17,19,12
0,0,0,0,0,1,6,1,12,37,49,21,5,11,19,8,5,0,0,0,0,0,0,1,0,0,1,1,2,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,10,34,243,655,805,1096,796,711,835,763,0,0,0,0,0,0,0,2,4,3,16,25,35,56,40,36,46
0,0,0,0,1,2,6,23,55,137,237,278,201,105,81,46,72,0,0,0,0,0,0,0,2,2,3,11,9,7,7,6,5,4
0,0,0,0,0,0,0,1,5,11,13,8,6,4,4,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,2,15,94,419,447,429,366,410,833,578,0,0,0,0,0,0,0,0,0,3,13,15,29,22,17,22,34
0,0,1,0,0,0,1,54,174,373,801,443,478,816,942,1045,881,0,0,0,0,0,0,0,0,0,7,12,28,25,51,27,44,48
0,2,0,0,1,0,13,27,91,240,212,374,259,208,265,265,178,0,0,0,0,0,0,0,0,0,6,3,6,5,3,7,5,1
0,0,0,0,0,0,0,9,42,85,76,97,137,81,47,47,78,0,0,0,0,0,0,0,0,2,4,5,6,1,7,1,3,3
0,0,0,0,0,0,0,3,30,44,18,22,15,37,33,24,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,8,33,100,167,270,122,219,160,201,183,216,0,0,0,0,0,0,0,1,0,5,7,8,7,18,7,12,3
0,0,0,0,0,0,0,1,17,70,104,92,132,55,55,836,127,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,3,0
0,2,0,0,0,7,34,95,183,527,376,442,256,183,139,97,112,0,0,0,0,0,0,1,3,7,18,11,21,23,20,14,13,6
0,0,0,0,0,0,2,0,20,23,26,20,15,18,13,4,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,2,3,15,4,1,4,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,11,0,3,6,27,45,47,45,46,94,59,45,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,6
0,0,0,0,0,2,1,5,21,44,42,37,30,40,39,51,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
0,0,0,0,0,0,0,3,7,23,48,65,80,86,116,73,70,0,0,0,0,0,0,0,0,0,0,0,2,2,3,8,6,3
0,0,0,0,0,0,0,0,0,9,9,5,3,3,2,3,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,13,27,92,129,158,110,225,402,277,0,0,0,0,0,0,0,0,0,1,5,7,5,14,8,10,17
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,30,91,100,91,111,81,74,107,148,0,0,0,0,0,0,0,0,1,3,2,4,3,4,2,0,6
0,0,0,0,0,0,1,1,6,16,26,51,41,19,10,3,10,0,0,0,0,0,0,0,0,1,0,0,3,6,6,3,1,2
0,0,0,0,0,0,0,0,3,3,5,4,1,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,8,17,128,214,326,275,423,424,463,362,0,0,0,0,0,0,0,0,0,0,12,14,11,23,8,13,21
0,0,0,0,0,0,0,0,0,1,3,3,2,1,4,18,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,1,14,43,250,344,490,460,650,506,555,454,0,0,0,0,0,0,0,0,0,0,15,24,33,58,27,22,74
0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,32,61,89,95,76,155,164,98,80,0,0,0,0,0,0,0,0,0,1,2,9,5,16,11,11,5
0,0,0,0,0,0,0,0,2,16,32,31,22,38,26,33,13,0,0,0,0,0,0,0,0,0,0,2,0,0,3,7,5,5
0,0,0,0,0,0,0,0,3,12,7,6,10,28,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,8,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,3,5,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,4,2,18,8,18,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,3,25,120,317,382,499,534,802,746,690,602,0,0,0,0,0,0,0,0,0,6,9,36,32,52,31,46,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,5,40,73,106,77,77,68,82,73,45,0,0,0,0,0,0,0,0,0,0,4,7,6,4,2,6,10
0,0,0,0,0,0,2,32,58,121,142,102,29,49,12,12,11,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,1,0
0,0,0,0,0,0,0,0,3,1,5,7,8,3,5,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,5,63,176,196,200,93,145,126,132,211,0,0,0,0,0,0,0,2,2,7,17,11,11,18,8,3,4
0,0,0,0,0,0,0,0,0,2,1,5,3,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,6,23,16,11,13,17,7,8,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,17,52,15,4,18,41,10,5,6,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,16,38,198,287,247,200,289,155,227,191,0,0,0,0,0,0,0,0,0,5,13,12,6,29,20,9,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,4,3,10,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3,1,4,9,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,20,11,12,7,8,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,32,58,66,35,52,76,72,59,43,0,0,0,0,0,0,0,0,0,4,4,1,4,6,0,0,2
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,3,6,2,9,237,31,142,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,1,1,10,13,9,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,7,4,1,2,3,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,9,24,25,21,12,14,21,9,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,0,0
0,0,0,0,0,0,0,0,3,1,15,56,92,131,115,104,48,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,2,10
0,0,0,0,0,0,0,0,0,3,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,2,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,7,11,10,10,2,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,18,23,20,24,46,23,28,32,0,0,0,0,0,0,0,0,0,2,0,1,4,2,2,1,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,1,13,13,12,8,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,9,2,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,5,6,33,25,16,18,38,25,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,3,4,4,4,9,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,46,165,289,304,313,423,353,262,146,0,0,0,0,0,0,0,0,2,8,16,27,15,19,15,12,9
0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,27,241,1175,2274,2285,2316,2443,1482,1067,1127,0,0,0,0,0,0,0,0,6,15,80,161,250,215,183,124,119
0,0,0,0,0,0,0,4,57,269,552,1361,1580,1334,1016,1185,1599,0,0,0,0,0,0,0,0,2,1,28,102,236,243,161,148,163
0,0,0,0,0,0,0,4,9,100,117,216,193,253,155,114,119,0,0,0,0,0,0,0,0,0,1,7,16,34,17,19,15,6
0,0,0,0,0,0,0,0,8,42,85,204,145,125,104,88,135,0,0,0,0,0,0,0,0,0,1,6,12,26,24,24,22,16
0,0,0,0,0,0,0,4,37,332,1095,1890,1914,1721,1117,1150,1078,0,0,0,0,0,0,0,0,0,6,35,94,166,155,139,121,114
0,0,0,0,0,0,0,0,4,20,41,157,134,160,125,143,92,0,0,0,0,0,0,0,0,0,0,4,3,6,21,11,11,10
0,0,0,0,0,0,0,0,16,34,53,92,104,120,45,81,190,0,0,0,0,0,0,0,0,2,2,9,4,10,8,5,7,7
0,0,0,0,0,0,0,0,2,8,30,43,25,56,53,54,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,7
0,0,0,0,0,0,0,0,9,18,101,160,142,222,181,211,175,0,0,0,0,0,0,0,0,0,2,1,3,7,10,7,9,13
0,0,0,0,0,0,0,8,50,98,340,423,310,400,305,456,348,0,0,0,0,0,0,0,0,0,3,6,11,13,24,25,13,35
0,0,0,0,0,0,0,0,20,61,78,392,504,815,627,594,770,0,0,0,0,0,0,0,0,0,2,1,12,11,19,25,21,23
0,0,0,0,0,0,4,18,94,285,696,858,972,965,1278,1219,881,0,0,0,0,0,0,0,0,2,7,15,28,53,80,73,70,64
0,0,0,0,0,0,0,4,33,43,53,54,31,36,35,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2
0,0,0,0,0,0,0,1,2,5,5,4,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,0,0,0,0,0,0,0,1,5,18,14,19,11,8,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,1,7,21,12,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,7,25,60,56,70,48,44,20,37,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,2
0,0,0,0,0,0,3,36,223,875,938,1102,901,716,589,499,440,0,0,0,0,0,0,0,0,3,9,35,30,45,52,34,50,23
0,0,0,0,0,0,0,0,0,0,3,2,1,0,9,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,2,17,35,64,20,72,46,80,52,0,0,0,0,0,0,0,0,0,0,1,4,6,3,11,8,8
0,0,0,0,0,0,0,1,8,8,29,26,14,11,2,7,6,0,0,0,0,0,0,0,0,0,2,0,5,1,3,0,0,1
0,0,0,0,0,0,0,3,5,26,47,84,84,22,14,17,18,0,0,0,0,0,0,0,0,2,3,1,3,2,3,4,3,4
0,0,0,0,0,0,0,6,33,88,122,127,94,92,91,113,240,0,0,0,0,0,0,0,0,0,1,2,2,4,6,7,6,9
0,0,0,0,0,0,0,0,2,1,12,12,13,13,43,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,6,7,8,2,1,14,12,17,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2
0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,45,113,315,213,205,94,82,99,129,0,0,0,0,0,0,0,0,3,1,5,4,3,3,7,3,6
0,0,0,0,0,0,0,1,8,72,60,100,74,155,125,46,66,0,0,0,0,0,0,0,0,0,0,1,2,5,3,2,5,2
0,0,0,0,0,0,0,0,3,12,19,11,31,51,13,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,3,31,21,30,26,17,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,12,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,1,9,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,6,13,22,24,43,40,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6
0,0,0,0,0,0,0,0,5,16,27,23,12,6,7,5,9,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
0,0,0,0,0,0,0,0,2,12,22,25,10,9,7,12,5,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0
0,0,0,0,0,1,1,4,69,197,303,238,160,89,238,148,205,0,0,0,0,0,0,0,0,0,2,3,11,3,2,8,9,17
0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,15,35,17,8,5,8,2,6,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,1
0,0,0,0,0,0,0,0,1,1,2,2,3,4,2,82,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,8,41,57,55,49,12,12,8,11,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,1,0
0,0,0,0,0,0,2,3,25,140,229,242,143,186,167,147,196,0,0,0,0,0,0,1,1,0,4,8,4,10,9,9,22,21
0,0,0,0,0,0,0,0,5,16,37,91,34,28,31,11,36,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0
0,0,0,0,0,0,0,0,0,2,2,3,5,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,58,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,3,9,21,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,1,1,3,10,27,103,107,181,100,103,147,84,0,0,0,0,0,0,0,0,1,0,4,10,18,9,17,15,7
0,0,0,0,0,0,0,0,4,19,32,46,28,22,33,27,12,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
0,0,0,0,0,0,0,0,4,23,58,44,26,28,32,46,110,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1
0,0,0,0,0,0,0,23,254,1423,2970,2788,2198,1913,1522,1075,1697,0,0,0,0,0,0,0,0,0,4,37,68,114,79,76,112,76
0,0,0,0,0,0,0,0,2,24,20,18,9,5,2,12,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,6,18,9,12,7,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,12,22,29,38,28,18,11,9,9,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0
0,0,0,0,0,0,0,0,0,0,4,1,2,3,8,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,43,252,454,270,192,123,99,74,167,0,0,0,0,0,0,0,1,0,2,5,4,14,3,5,0,3
0,0,0,0,0,0,0,4,21,69,147,92,77,60,44,59,54,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,5,4
0,0,0,0,0,0,0,7,81,374,618,622,556,503,548,578,769,0,0,0,0,0,0,0,0,3,7,41,41,30,34,40,42,37
